_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,Procedure_id,Source,Temperature,Time,_row_etag,_filter_type,_filter_value
69984021-a618-48f5-997a-9c6944f41048,,default,COMPLETE,2014-02-21T19:33:56.046000000,anonymous,1338122768,UKZN Lab Milk A,35.6,162,,,
3ec9ee44-956f-4459-b1bb-e64f4ba614b7,,default,COMPLETE,2014-02-21T19:33:56.047000000,anonymous,1338122768,UKZN Lab Milk A,35.4,163,,,
93c335c1-0ec5-4c55-bd11-54e3e2ccacbd,,default,COMPLETE,2014-02-21T19:33:56.049000000,anonymous,1338122768,UKZN Lab Milk A,35.4,164,,,
07c6ab06-a3f7-4407-9b9e-1b8285b99b77,,default,COMPLETE,2014-02-21T19:33:56.051000000,anonymous,1338122768,UKZN Lab Milk A,35.4,165,,,
030ff8ef-cf9b-4898-9171-e5dcb405a964,,default,COMPLETE,2014-02-21T19:33:56.052000000,anonymous,1338122768,UKZN Lab Milk A,35.4,166,,,
f8569f9e-0607-4921-b90b-9f9d6e5b55d4,,default,COMPLETE,2014-02-21T19:33:56.054000000,anonymous,1338122768,UKZN Lab Milk A,35.7,167,,,
a221a9bb-bcf3-48ec-918c-a333e3e689d5,,default,COMPLETE,2014-02-21T19:33:56.056000000,anonymous,1338122768,UKZN Lab Milk A,35.9,168,,,
2f38c18f-33d7-40e6-8b80-502523df805f,,default,COMPLETE,2014-02-21T19:33:56.058000000,anonymous,1338122768,UKZN Lab Milk A,36.3,169,,,
cc258c9c-7b7c-49bb-a1aa-2123929ae10d,,default,COMPLETE,2014-02-21T19:33:56.062000000,anonymous,1338122768,UKZN Lab Milk A,36.8,170,,,
c5524436-5b78-4ce8-8aca-6d09f81b4715,,default,COMPLETE,2014-02-21T19:33:56.064000000,anonymous,1338122768,UKZN Lab Milk A,37.1,171,,,
93062db8-f665-4f05-8df9-627ea5495b06,,default,COMPLETE,2014-02-21T19:33:56.065000000,anonymous,1338122768,UKZN Lab Milk A,37.2,172,,,
852123b1-5d1a-422f-b955-146b1ff50ca3,,default,COMPLETE,2014-02-21T19:33:56.067000000,anonymous,1338122768,UKZN Lab Milk A,37.3,173,,,
083bb2ba-7bb5-4e22-bae5-0d67b8d7314a,,default,COMPLETE,2014-02-21T19:33:56.070000000,anonymous,1338122768,UKZN Lab Milk A,37.3,174,,,
bde39011-6b7a-4d85-b0f8-6f51c0e4a404,,default,COMPLETE,2014-02-21T19:33:56.072000000,anonymous,1338122768,UKZN Lab Milk A,37.5,175,,,
7accfcab-95f3-4fe3-95b8-bdb29ea3b26c,,default,COMPLETE,2014-02-21T19:33:56.074000000,anonymous,1338122768,UKZN Lab Milk A,37.8,176,,,
30233169-ad18-4727-abd8-bf2e83d5b5d6,,default,COMPLETE,2014-02-21T19:33:56.077000000,anonymous,1338122768,UKZN Lab Milk A,37.9,177,,,
9a8047b9-8e6b-4a7d-9f50-42d3a1eb65f7,,default,COMPLETE,2014-02-21T19:33:56.079000000,anonymous,1338122768,UKZN Lab Milk A,38.1,178,,,
1e3364b7-abff-4eba-ad6b-dc14a3a2baa0,,default,COMPLETE,2014-02-21T19:33:56.080000000,anonymous,1338122768,UKZN Lab Milk A,38.1,179,,,
ffbe9584-f658-4670-988b-be8d4cae0c88,,default,COMPLETE,2014-02-21T19:33:56.082000000,anonymous,1338122768,UKZN Lab Milk A,38.1,180,,,
f36229ea-8629-4299-9908-f4e93a765438,,default,COMPLETE,2014-02-21T19:33:56.084000000,anonymous,1338122768,UKZN Lab Milk A,38.1,181,,,
18bd3d6e-9594-4c96-8a22-901f139f4e21,,default,COMPLETE,2014-02-21T19:33:56.085000000,anonymous,1338122768,UKZN Lab Milk A,38.2,182,,,
162eab6a-a5ab-4757-b558-2ee9fc1a7dc5,,default,COMPLETE,2014-02-21T19:33:56.087000000,anonymous,1338122768,UKZN Lab Milk A,38.5,183,,,
a2cbf053-0927-4bd4-b539-8e4d03edfbd6,,default,COMPLETE,2014-02-21T19:33:56.089000000,anonymous,1338122768,UKZN Lab Milk A,38.7,184,,,
a971e663-8191-4613-b3db-2b33563915ff,,default,COMPLETE,2014-02-21T19:33:56.091000000,anonymous,1338122768,UKZN Lab Milk A,38.8,185,,,
e4bf2f4b-fc2d-4604-b81d-48e979f92a46,,default,COMPLETE,2014-02-21T19:33:56.093000000,anonymous,1338122768,UKZN Lab Milk A,38.8,186,,,
1c8846c7-697d-4e56-b3b7-c016ae460463,,default,COMPLETE,2014-02-21T19:33:57.025000000,anonymous,1338122768,UKZN Lab Milk A,38.8,187,,,
7586b841-a6b7-4d6f-9833-074d131f6f6c,,default,COMPLETE,2014-02-21T19:33:57.027000000,anonymous,1338122768,UKZN Lab Milk A,38.9,188,,,
6fa14300-a2b3-4bd1-bee5-4c0f16ac2597,,default,COMPLETE,2014-02-21T19:33:57.029000000,anonymous,1338122768,UKZN Lab Milk A,39.2,189,,,
04710f20-8611-4196-ae60-5ff3a27d25cf,,default,COMPLETE,2014-02-21T19:33:57.031000000,anonymous,1338122768,UKZN Lab Milk A,39.5,190,,,
cf1f8807-5f7a-4fa3-be05-e08622e6e8f8,,default,COMPLETE,2014-02-21T19:33:57.033000000,anonymous,1338122768,UKZN Lab Milk A,39.9,191,,,
f94bb727-be4e-495d-b5af-eeab29fcb30a,,default,COMPLETE,2014-02-21T19:33:57.035000000,anonymous,1338122768,UKZN Lab Milk A,40.2,192,,,
21759d63-1606-4fb5-b59c-91d475b1a6ee,,default,COMPLETE,2014-02-21T19:33:57.037000000,anonymous,1338122768,UKZN Lab Milk A,40.6,193,,,
74f6c545-f3da-4bb0-9250-c680eaa5368c,,default,COMPLETE,2014-02-21T19:33:57.040000000,anonymous,1338122768,UKZN Lab Milk A,41,194,,,
b9c61dc9-b868-4e82-99fe-12616e9e60ef,,default,COMPLETE,2014-02-21T19:33:57.045000000,anonymous,1338122768,UKZN Lab Milk A,41.3,195,,,
1785ec61-6307-4b12-bfd5-5a06670dde7f,,default,COMPLETE,2014-02-21T19:33:57.047000000,anonymous,1338122768,UKZN Lab Milk A,41.4,196,,,
aa7bcfb6-f7d1-444b-ab7e-19047c23409d,,default,COMPLETE,2014-02-21T19:33:57.050000000,anonymous,1338122768,UKZN Lab Milk A,41.6,197,,,
84062cb0-c8ee-4ab2-84d6-4237d2d1636d,,default,COMPLETE,2014-02-21T19:33:57.052000000,anonymous,1338122768,UKZN Lab Milk A,41.6,198,,,
ebb7a146-1191-4dc8-b640-b4bb2e61e7d1,,default,COMPLETE,2014-02-21T19:33:57.054000000,anonymous,1338122768,UKZN Lab Milk A,41.7,199,,,
dcc72fb6-13da-4332-83d5-2dd2e5514e52,,default,COMPLETE,2014-02-21T19:33:57.056000000,anonymous,1338122768,UKZN Lab Milk A,41.7,200,,,
faf18d88-cf59-4be0-928a-1e997be8cd3f,,default,COMPLETE,2014-02-21T19:33:57.060000000,anonymous,1338122768,UKZN Lab Milk A,41.8,201,,,
fe04974e-46a2-48e7-ad10-43330ccd9830,,default,COMPLETE,2014-02-21T19:33:57.065000000,anonymous,1338122768,UKZN Lab Milk A,41.9,202,,,
bd1a5ea3-0467-4be7-8bef-e6d5a6a14834,,default,COMPLETE,2014-02-21T19:33:57.068000000,anonymous,1338122768,UKZN Lab Milk A,42.2,203,,,
28b38f73-7f4f-4c25-82f6-3dad3f0a0453,,default,COMPLETE,2014-02-21T19:33:57.076000000,anonymous,1338122768,UKZN Lab Milk A,42.7,204,,,
8c28e61b-bf6d-4ef7-8b5e-ef400d24b6a3,,default,COMPLETE,2014-02-21T19:33:57.079000000,anonymous,1338122768,UKZN Lab Milk A,43.1,205,,,
ca0ff2cc-7f45-4666-abc4-764b7c9e1165,,default,COMPLETE,2014-02-21T19:33:57.081000000,anonymous,1338122768,UKZN Lab Milk A,43.5,206,,,
f1e27a4e-39a1-4cac-a107-e0fe5ae877fb,,default,COMPLETE,2014-02-21T19:33:57.083000000,anonymous,1338122768,UKZN Lab Milk A,43.9,207,,,
e4caddb5-767f-4405-a9d3-42639ab21f86,,default,COMPLETE,2014-02-21T19:33:57.085000000,anonymous,1338122768,UKZN Lab Milk A,44.2,208,,,
2f317a51-63a6-4cb1-a3ae-ebd6adc818f6,,default,COMPLETE,2014-02-21T19:33:57.087000000,anonymous,1338122768,UKZN Lab Milk A,44.4,209,,,
fb585e4d-fd1c-4727-a578-2f52ff7ad393,,default,COMPLETE,2014-02-21T19:33:57.089000000,anonymous,1338122768,UKZN Lab Milk A,44.6,210,,,
aa43b780-d07e-4835-8f62-1cffa0ca8eb2,,default,COMPLETE,2014-02-21T19:33:57.092000000,anonymous,1338122768,UKZN Lab Milk A,44.7,211,,,
a1a8f667-cc74-449d-9cc8-07d0e81bebc0,,default,COMPLETE,2014-02-21T19:33:57.097000000,anonymous,1338122768,UKZN Lab Milk A,44.9,212,,,
05a98b65-ee2c-4746-b635-6b0691e3cf9d,,default,COMPLETE,2014-02-21T19:33:58.001000000,anonymous,1338122768,UKZN Lab Milk A,45.1,213,,,
1cebc8e3-4c74-4ca9-8e10-caf1354b99a7,,default,COMPLETE,2014-02-21T19:33:58.005000000,anonymous,1338122768,UKZN Lab Milk A,45.3,214,,,
5837061b-32fa-4be6-9939-38b0e298c53e,,default,COMPLETE,2014-02-21T19:33:58.008000000,anonymous,1338122768,UKZN Lab Milk A,45.5,215,,,
f302a4ad-949f-4db5-9216-6038ed095993,,default,COMPLETE,2014-02-21T19:33:58.011000000,anonymous,1338122768,UKZN Lab Milk A,45.6,216,,,
fc42a421-6fa8-4160-ace9-fde1e6f483d6,,default,COMPLETE,2014-02-21T19:33:58.013000000,anonymous,1338122768,UKZN Lab Milk A,45.8,217,,,
898bce76-254d-4fb3-83e2-811f3b7b0628,,default,COMPLETE,2014-02-21T19:33:58.015000000,anonymous,1338122768,UKZN Lab Milk A,45.9,218,,,
8901f52b-0586-4c51-9a1b-320b3e73d9ab,,default,COMPLETE,2014-02-21T19:33:58.017000000,anonymous,1338122768,UKZN Lab Milk A,46.1,219,,,
0e750afa-3c3d-41be-8226-37d6fc8f0cc9,,default,COMPLETE,2014-02-21T19:33:58.021000000,anonymous,1338122768,UKZN Lab Milk A,46.4,220,,,
8a92c68b-1045-44d2-af89-45ea95c6d34b,,default,COMPLETE,2014-02-21T19:33:58.023000000,anonymous,1338122768,UKZN Lab Milk A,46.6,221,,,
32245e7e-cbc5-42c7-9ee3-3d8de6947b99,,default,COMPLETE,2014-02-21T19:33:58.025000000,anonymous,1338122768,UKZN Lab Milk A,46.8,222,,,
c870c069-523b-4491-af04-c49a656c9aa0,,default,COMPLETE,2014-02-21T19:33:58.027000000,anonymous,1338122768,UKZN Lab Milk A,46.9,223,,,
4bbd2538-b3f5-47c5-b97c-c2f5ef6f4c51,,default,COMPLETE,2014-02-21T19:33:58.029000000,anonymous,1338122768,UKZN Lab Milk A,47.1,224,,,
4f74919d-5283-41ab-8e58-5c7608ddea32,,default,COMPLETE,2014-02-21T19:33:58.031000000,anonymous,1338122768,UKZN Lab Milk A,47.5,225,,,
f2537d4a-cb43-48c8-9a70-3a26f4e01c4e,,default,COMPLETE,2014-02-21T19:33:58.033000000,anonymous,1338122768,UKZN Lab Milk A,47.8,226,,,
f53ee6be-43f9-44e2-997f-898ecf7847b1,,default,COMPLETE,2014-02-21T19:33:58.035000000,anonymous,1338122768,UKZN Lab Milk A,48.1,227,,,
938ce68d-eafd-401f-a1b1-31686a7fc813,,default,COMPLETE,2014-02-21T19:33:58.037000000,anonymous,1338122768,UKZN Lab Milk A,48.3,228,,,
f81e3b2f-e4b9-47d7-96eb-4df49ae97eb4,,default,COMPLETE,2014-02-21T19:33:58.039000000,anonymous,1338122768,UKZN Lab Milk A,48.6,229,,,
643885df-27c2-470d-870d-06a29297a1f1,,default,COMPLETE,2014-02-21T19:33:58.041000000,anonymous,1338122768,UKZN Lab Milk A,48.9,230,,,
f6b05bcd-250a-4033-8281-77331eb8e873,,default,COMPLETE,2014-02-21T19:33:58.044000000,anonymous,1338122768,UKZN Lab Milk A,49.2,231,,,
292dc172-3eb9-49f0-beda-36718d7ed0db,,default,COMPLETE,2014-02-21T19:33:58.078000000,anonymous,1338122768,UKZN Lab Milk A,49.4,232,,,
e3320837-4141-4c43-a06b-c1823da50b2f,,default,COMPLETE,2014-02-21T19:33:58.080000000,anonymous,1338122768,UKZN Lab Milk A,49.5,233,,,
4525fec3-6bf7-4bc5-9fb4-dfcf6156eaa2,,default,COMPLETE,2014-02-21T19:33:58.082000000,anonymous,1338122768,UKZN Lab Milk A,49.6,234,,,
ecbc5c34-5c76-42e4-98af-098e7de0ce77,,default,COMPLETE,2014-02-21T19:33:58.084000000,anonymous,1338122768,UKZN Lab Milk A,49.8,235,,,
d421d4c8-1d71-48da-8e8c-d9aed130b687,,default,COMPLETE,2014-02-21T19:33:58.086000000,anonymous,1338122768,UKZN Lab Milk A,49.9,236,,,
a15403d6-aa78-40b0-ad12-0bab2b8245ef,,default,COMPLETE,2014-02-21T19:33:58.087000000,anonymous,1338122768,UKZN Lab Milk A,50,237,,,
850376e8-8dc8-496b-b16b-257f2a1a2cc2,,default,COMPLETE,2014-02-21T19:33:58.089000000,anonymous,1338122768,UKZN Lab Milk A,50.1,238,,,
967c2008-5c17-48a4-a916-066f5a3adba8,,default,COMPLETE,2014-02-21T19:33:58.091000000,anonymous,1338122768,UKZN Lab Milk A,50.3,239,,,
8871f8c0-30d2-4be5-a8c7-d646e1ac947f,,default,COMPLETE,2014-02-21T19:33:58.093000000,anonymous,1338122768,UKZN Lab Milk A,50.5,240,,,
8f7840aa-2714-4054-80ec-95702fd29dd5,,default,COMPLETE,2014-02-21T19:33:58.095000000,anonymous,1338122768,UKZN Lab Milk A,50.8,241,,,
3721ff86-ba9c-4e39-992e-a514930f845c,,default,COMPLETE,2014-02-21T19:33:58.099000000,anonymous,1338122768,UKZN Lab Milk A,51.1,242,,,
407be669-f2be-47ad-8eb0-c013fdd34e09,,default,COMPLETE,2014-02-21T19:33:59.001000000,anonymous,1338122768,UKZN Lab Milk A,51.2,243,,,
3e3e32ae-bbc7-4871-8d7c-572ade67d71f,,default,COMPLETE,2014-02-21T19:33:59.004000000,anonymous,1338122768,UKZN Lab Milk A,51.5,244,,,
c66eb93b-fd16-4c2e-8259-123c69def4d4,,default,COMPLETE,2014-02-21T19:33:59.007000000,anonymous,1338122768,UKZN Lab Milk A,51.8,245,,,
624201cf-37e4-4e79-9356-30ff42c32105,,default,COMPLETE,2014-02-21T19:33:59.009000000,anonymous,1338122768,UKZN Lab Milk A,52,246,,,
67d3af11-bd18-49e2-82a8-2bba34e2cb18,,default,COMPLETE,2014-02-21T19:33:59.010000000,anonymous,1338122768,UKZN Lab Milk A,52.3,247,,,
9a9f4ed7-6a78-44ae-ad37-f0d66e12bb43,,default,COMPLETE,2014-02-21T19:33:59.012000000,anonymous,1338122768,UKZN Lab Milk A,52.6,248,,,
25414737-568b-4b06-840a-763d7cbbb969,,default,COMPLETE,2014-02-21T19:33:59.013000000,anonymous,1338122768,UKZN Lab Milk A,52.8,249,,,
ab7b33ec-c8b0-4300-8fb2-aefe12d5c93a,,default,COMPLETE,2014-02-21T19:33:59.015000000,anonymous,1338122768,UKZN Lab Milk A,53.1,250,,,
bfa0927c-9cfc-4a0a-a1dd-f37e4b076ec4,,default,COMPLETE,2014-02-21T19:33:59.017000000,anonymous,1338122768,UKZN Lab Milk A,53.4,251,,,
b1734abc-0b16-4f6b-b583-ca7e49bd699b,,default,COMPLETE,2014-02-21T19:33:59.018000000,anonymous,1338122768,UKZN Lab Milk A,53.8,252,,,
b87072ce-6279-4158-bfdc-876285c371f2,,default,COMPLETE,2014-02-21T19:33:59.020000000,anonymous,1338122768,UKZN Lab Milk A,54,253,,,
49a92525-2d7b-496c-8b78-82990357593f,,default,COMPLETE,2014-02-21T19:33:59.022000000,anonymous,1338122768,UKZN Lab Milk A,54.2,254,,,
b1efb896-79fa-43c7-ba97-0f7f5a8fb952,,default,COMPLETE,2014-02-21T19:33:59.024000000,anonymous,1338122768,UKZN Lab Milk A,54.5,255,,,
fa642bfe-b244-4710-a6b5-56d8c2df4f32,,default,COMPLETE,2014-02-21T19:33:59.025000000,anonymous,1338122768,UKZN Lab Milk A,54.7,256,,,
fbb3411f-b6f3-4e7b-80ea-10815c2539e9,,default,COMPLETE,2014-02-21T19:33:59.027000000,anonymous,1338122768,UKZN Lab Milk A,54.9,257,,,
05666f00-b495-4612-99b6-958f883a74eb,,default,COMPLETE,2014-02-21T19:33:59.029000000,anonymous,1338122768,UKZN Lab Milk A,55,258,,,
fd2c419a-a369-4a97-9e48-d688e4bbdd39,,default,COMPLETE,2014-02-21T19:33:59.031000000,anonymous,1338122768,UKZN Lab Milk A,55.1,259,,,
185e7174-f166-48d6-8118-9d243b869147,,default,COMPLETE,2014-02-21T19:33:59.033000000,anonymous,1338122768,UKZN Lab Milk A,55.3,260,,,
84b71d23-ea09-407b-8f15-45de509245cb,,default,COMPLETE,2014-02-21T19:33:59.035000000,anonymous,1338122768,UKZN Lab Milk A,55.5,261,,,
f0c41724-ec90-4bdb-9d98-84fc1b8319dc,,default,COMPLETE,2014-02-21T19:33:59.037000000,anonymous,1338122768,UKZN Lab Milk A,55.8,262,,,
bab48145-0925-4d07-a852-a160e511b4f1,,default,COMPLETE,2014-02-21T19:33:59.067000000,anonymous,1338122768,UKZN Lab Milk A,55.9,263,,,
5f29780a-c138-4be2-96c3-959660da1050,,default,COMPLETE,2014-02-21T19:33:59.069000000,anonymous,1338122768,UKZN Lab Milk A,56.1,264,,,
c1c5ec0f-c927-4405-992c-2dd0e7d355e1,,default,COMPLETE,2014-02-21T19:33:59.071000000,anonymous,1338122768,UKZN Lab Milk A,56.4,265,,,
05152211-ecad-489b-a1b3-a694a7319e10,,default,COMPLETE,2014-02-21T19:33:59.073000000,anonymous,1338122768,UKZN Lab Milk A,56.6,266,,,
64fc2ada-2def-4a00-8bf2-ae556955baa7,,default,COMPLETE,2014-02-21T19:33:59.077000000,anonymous,1338122768,UKZN Lab Milk A,56.9,267,,,
d13b22a1-7fc9-4205-b633-0a80593bba1a,,default,COMPLETE,2014-02-21T19:33:59.079000000,anonymous,1338122768,UKZN Lab Milk A,57.1,268,,,
f462b230-51a7-4bd9-94dc-8af28798341d,,default,COMPLETE,2014-02-21T19:33:59.081000000,anonymous,1338122768,UKZN Lab Milk A,57.4,269,,,
5b0a518c-e6b0-4d8a-9926-4ade5291a3c2,,default,COMPLETE,2014-02-21T19:33:59.083000000,anonymous,1338122768,UKZN Lab Milk A,57.6,270,,,
e355196b-ebdb-461e-9e42-1519f7df917f,,default,COMPLETE,2014-02-21T19:33:59.085000000,anonymous,1338122768,UKZN Lab Milk A,57.8,271,,,
fe380174-30f2-4716-a2b1-1ebaa6a7494b,,default,COMPLETE,2014-02-21T19:33:59.087000000,anonymous,1338122768,UKZN Lab Milk A,58,272,,,
b6de0f0b-036c-48b6-abdc-0a5f1e3f430e,,default,COMPLETE,2014-02-21T19:33:59.088000000,anonymous,1338122768,UKZN Lab Milk A,58.2,273,,,
2dab7c18-edee-40bc-9c68-c8e2845a5556,,default,COMPLETE,2014-02-21T19:33:59.091000000,anonymous,1338122768,UKZN Lab Milk A,58.4,274,,,
c32fe26a-605f-4fc9-850e-8ad886c7c396,,default,COMPLETE,2014-02-21T19:33:59.093000000,anonymous,1338122768,UKZN Lab Milk A,58.6,275,,,
6e8655c6-5b67-4ece-bc39-fac73be54558,,default,COMPLETE,2014-02-21T19:33:59.095000000,anonymous,1338122768,UKZN Lab Milk A,58.8,276,,,
548171fa-9ebb-4d62-b794-b42166bc4598,,default,COMPLETE,2014-02-21T19:33:59.096000000,anonymous,1338122768,UKZN Lab Milk A,58.9,277,,,
04cb9212-0102-488e-b1af-c6fedffe614f,,default,COMPLETE,2014-02-21T19:33:59.098000000,anonymous,1338122768,UKZN Lab Milk A,59.3,278,,,
95c92392-5805-4a12-a537-bcc7455652f4,,default,COMPLETE,2014-02-21T19:34:00.000000000,anonymous,1338122768,UKZN Lab Milk A,59.7,279,,,
513ef9df-edb5-446e-80bd-b0886e7882da,,default,COMPLETE,2014-02-21T19:34:00.003000000,anonymous,1338122768,UKZN Lab Milk A,60,280,,,
ce11b0ee-141f-4d3f-a11d-d1caa736b7ab,,default,COMPLETE,2014-02-21T19:34:00.006000000,anonymous,1338122768,UKZN Lab Milk A,60.5,281,,,
3c84aa36-1cad-4b39-ac64-b5637c06d605,,default,COMPLETE,2014-02-21T19:34:00.009000000,anonymous,1338122768,UKZN Lab Milk A,61.2,282,,,
d072d33c-01bc-43c4-8796-6d39e1a1ec35,,default,COMPLETE,2014-02-21T19:34:00.011000000,anonymous,1338122768,UKZN Lab Milk A,61.8,283,,,
388cc775-bc80-4bb3-9961-60b2c985854e,,default,COMPLETE,2014-02-21T19:34:00.013000000,anonymous,1338122768,UKZN Lab Milk A,62.2,284,,,
651aad4a-406f-4ab4-b777-812037e20859,,default,COMPLETE,2014-02-21T19:34:00.016000000,anonymous,1338122768,UKZN Lab Milk A,62.3,285,,,
d5e0b7e2-418d-419d-b1df-6b152df6e519,,default,COMPLETE,2014-02-21T19:34:00.018000000,anonymous,1338122768,UKZN Lab Milk A,62.3,286,,,
7f785f4d-07c4-4c08-b94a-16a925ea003f,,default,COMPLETE,2014-02-21T19:34:00.020000000,anonymous,1338122768,UKZN Lab Milk A,62.3,287,,,
a3cfb52e-4480-4d12-a348-236725e3d8c6,,default,COMPLETE,2014-02-21T19:34:00.022000000,anonymous,1338122768,UKZN Lab Milk A,62.3,288,,,
34d980ec-fec5-47bb-8f32-22a7ee5180d7,,default,COMPLETE,2014-02-21T19:34:00.023000000,anonymous,1338122768,UKZN Lab Milk A,62.4,289,,,
ad3b2c7a-f053-40a3-b832-e898deded0dc,,default,COMPLETE,2014-02-21T19:34:00.026000000,anonymous,1338122768,UKZN Lab Milk A,62.8,290,,,
5d8ee06b-420f-4b97-bf83-afa7ced39959,,default,COMPLETE,2014-02-21T19:34:00.028000000,anonymous,1338122768,UKZN Lab Milk A,62.9,291,,,
8b4e81b6-5758-4823-b0f5-9ea3c0f1cb0f,,default,COMPLETE,2014-02-21T19:34:00.032000000,anonymous,1338122768,UKZN Lab Milk A,63,292,,,
e079f232-4905-4eac-af83-709b3d31045c,,default,COMPLETE,2014-02-21T19:34:00.033000000,anonymous,1338122768,UKZN Lab Milk A,63.1,293,,,
c78fe5cb-5b89-491e-acb1-0329709954cf,,default,COMPLETE,2014-02-21T19:34:00.035000000,anonymous,1338122768,UKZN Lab Milk A,63.2,294,,,
96d90c42-2443-4f5d-bdef-156a62aacef1,,default,COMPLETE,2014-02-21T19:34:00.037000000,anonymous,1338122768,UKZN Lab Milk A,63.2,295,,,
6dac6510-34ae-48f9-b507-97f1ea534878,,default,COMPLETE,2014-02-21T19:34:00.039000000,anonymous,1338122768,UKZN Lab Milk A,63.4,296,,,
078d0b41-b54b-452d-8368-0b1c628a5946,,default,COMPLETE,2014-02-21T19:34:00.041000000,anonymous,1338122768,UKZN Lab Milk A,63.6,297,,,
a8d529e1-7727-44aa-bc9b-d111363af6b7,,default,COMPLETE,2014-02-21T19:34:00.042000000,anonymous,1338122768,UKZN Lab Milk A,63.7,298,,,
8dbf5ff7-31d5-4791-ae2b-042730525908,,default,COMPLETE,2014-02-21T19:34:00.044000000,anonymous,1338122768,UKZN Lab Milk A,63.8,299,,,
3e20af7a-b2e5-4415-99b9-0990492661b9,,default,COMPLETE,2014-02-21T19:34:00.046000000,anonymous,1338122768,UKZN Lab Milk A,64,300,,,
84a7c147-6ed9-4f04-b594-ccb619244f2a,,default,COMPLETE,2014-02-21T19:34:00.048000000,anonymous,1338122768,UKZN Lab Milk A,64.2,301,,,
727eafc5-7077-4a17-8d3c-9ec508ec905e,,default,COMPLETE,2014-02-21T19:34:00.050000000,anonymous,1338122768,UKZN Lab Milk A,64.3,302,,,
1838e50d-5b58-4d66-968d-4833dc98e080,,default,COMPLETE,2014-02-21T19:34:00.052000000,anonymous,1338122768,UKZN Lab Milk A,64.6,303,,,
ace30316-033c-4958-8cb3-793939d79454,,default,COMPLETE,2014-02-21T19:34:00.054000000,anonymous,1338122768,UKZN Lab Milk A,64.8,304,,,
c1897ed7-5d0b-4c15-a8f1-bbbac705a54a,,default,COMPLETE,2014-02-21T19:34:00.057000000,anonymous,1338122768,UKZN Lab Milk A,65,305,,,
1d141eb7-4520-4af6-8f70-a761ddbea797,,default,COMPLETE,2014-02-21T19:34:00.058000000,anonymous,1338122768,UKZN Lab Milk A,65.2,306,,,
42403ab8-dec6-48a8-b132-7b0a87fb949d,,default,COMPLETE,2014-02-21T19:34:00.060000000,anonymous,1338122768,UKZN Lab Milk A,65.4,307,,,
1550c632-ae58-4441-8840-4e3014040eac,,default,COMPLETE,2014-02-21T19:34:00.062000000,anonymous,1338122768,UKZN Lab Milk A,65.7,308,,,
e281a825-06b8-47e6-9e6a-a36f56c5c339,,default,COMPLETE,2014-02-21T19:34:00.064000000,anonymous,1338122768,UKZN Lab Milk A,65.9,309,,,
1c1dae9d-bde0-45e8-9398-afd82958e730,,default,COMPLETE,2014-02-21T19:34:00.066000000,anonymous,1338122768,UKZN Lab Milk A,66.1,310,,,
98d60920-2221-4d04-869a-baef4e64c836,,default,COMPLETE,2014-02-21T19:34:00.068000000,anonymous,1338122768,UKZN Lab Milk A,66.3,311,,,
0479dfb4-ffa9-451e-8a5f-525c34ff154e,,default,COMPLETE,2014-02-21T19:34:00.069000000,anonymous,1338122768,UKZN Lab Milk A,66.6,312,,,
84a0ed47-c8ef-4804-ab75-e08e2b9f06d1,,default,COMPLETE,2014-02-21T19:34:00.071000000,anonymous,1338122768,UKZN Lab Milk A,66.8,313,,,
d57e05c0-9d09-40b8-a957-18d6fac15b8a,,default,COMPLETE,2014-02-21T19:34:00.073000000,anonymous,1338122768,UKZN Lab Milk A,66.9,314,,,
a086bf4d-de47-4c98-9833-cfdc5aa80077,,default,COMPLETE,2014-02-21T19:34:00.075000000,anonymous,1338122768,UKZN Lab Milk A,67.1,315,,,
94dee560-172a-4ef2-8923-f650ddbaee06,,default,COMPLETE,2014-02-21T19:34:00.077000000,anonymous,1338122768,UKZN Lab Milk A,67.3,316,,,
f401af8f-8d8e-4a6a-8b96-63e4708f5e9a,,default,COMPLETE,2014-02-21T19:34:00.082000000,anonymous,1338122768,UKZN Lab Milk A,67.6,317,,,
644d7af6-bc14-4c2f-ac02-86d8128ebb8e,,default,COMPLETE,2014-02-21T19:34:00.084000000,anonymous,1338122768,UKZN Lab Milk A,67.8,318,,,
9ed17c21-78ca-4209-98b6-20e61591cf81,,default,COMPLETE,2014-02-21T19:34:00.086000000,anonymous,1338122768,UKZN Lab Milk A,67.9,319,,,
382072fd-fe93-4293-b0e7-f2d2b4677137,,default,COMPLETE,2014-02-21T19:34:00.088000000,anonymous,1338122768,UKZN Lab Milk A,68.1,320,,,
aadf3251-1fd2-4e48-8c82-6e752ac6c52f,,default,COMPLETE,2014-02-21T19:34:00.090000000,anonymous,1338122768,UKZN Lab Milk A,68.6,321,,,
a37450ff-b639-4531-b041-2996f4b09ace,,default,COMPLETE,2014-02-21T19:34:00.092000000,anonymous,1338122768,UKZN Lab Milk A,69.1,322,,,
9b7e7f8e-433c-4447-8bcb-a2d45186f4a3,,default,COMPLETE,2014-02-21T19:34:00.094000000,anonymous,1338122768,UKZN Lab Milk A,69.6,323,,,
4211d6b3-241b-4083-8b88-9866b3820730,,default,COMPLETE,2014-02-21T19:34:00.096000000,anonymous,1338122768,UKZN Lab Milk A,69.8,324,,,
