_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,as_of_date,description,location_accuracy,location_altitude,location_latitude,location_longitude,obj_name,photo_contentType,photo_uriFragment,price,quantity,scancode,type_of_store,_filter_type,_filter_value,_row_etag
62e2a8d9-e608-4a58-9bf4-9da6684364a2,,default,COMPLETE,2016-11-21T18:25:57.962000000,anonymous,2016-11-18T12:11:02.0.7293251,Women will love these Dickies classic work pants F...,,,47.65649448,-122.3360016,Dickies Women's Original Work Pant with Wrinkle And Stain Resistance [],image/jpg,a372108b82839f576191345dda7d36fb.jpg,24.99,84,607645561004,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
1820a04d-da34-4215-96f4-a6155a4bf363,,default,COMPLETE,2016-11-21T18:25:57.998000000,anonymous,2016-11-18T12:11:02.0.6203071,65% Polyester/35% Cotton. Imported. Machine Wash. ...,,,47.69023946,-122.3867773,Dickies Men's Slim Straight Fit Work Pant [],image/jpg,669c48c62a56c05f0b987b9478c8b791.jpg,18.99,63,607645519524,"[""large"",""chain_store"",""street_front""]",DEFAULT,,
211a589e-66a9-4563-9c54-c92c5c42b03c,,default,COMPLETE,2016-11-21T18:25:58.031000000,anonymous,2016-11-18T12:11:02.0.7424214,Popular womens Dreamgirl costume includes stretch ...,,,47.64167226,-122.3391094,Dreamgirl Women's Makin' Waves Costume [],image/jpg,134692316b04ac9b649c145a826fc93e.jpg,21.71,27,876802086746,"[""online""]",DEFAULT,,
e5244cf5-b652-4d58-9e29-e530a962d652,,default,COMPLETE,2016-11-21T18:25:58.065000000,anonymous,2016-11-18T12:11:02.0.7504325,98% Cotton/2% Spandex. Imported. Machine Wash. Fiv...,,,47.63976985,-122.3057744,Southpole Juniors Basic Uniform Bootcut Pant [],image/jpg,bc59170d3014aeb7fa95a08d0c1caf79.jpg,17.98,69,884889445264,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
d38479f0-8087-4a92-9061-b42a306dc948,,default,COMPLETE,2016-11-21T18:25:58.097000000,anonymous,2016-11-18T12:11:02.0.4754441,A v-neck top features a slightly curved front yoke...,,,47.65008265,-122.2901286,Cherokee Women's Workwear Scrubs V-Neck Top [],image/jpg,ac400af996f1ca8df60a8516c6bf6409.jpg,17.98,62,737314039722,"[""online""]",DEFAULT,,
2651c39f-a702-4c49-89af-f289f69281b1,,default,COMPLETE,2016-11-21T18:25:58.127000000,anonymous,2016-11-18T12:11:02.0.6285933,These Maevn drawstring scrubs have an elastic back...,,,47.57960442,-122.375552,Maevn Women's 'Core' Half Back Elastic & Drawstring Flare Leg Srub Pant [],image/jpg,f35d6c964e72b77440e27fff3fb20d1a.jpg,15.98,65,846858022876,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
aba264e7-26ef-4ecb-a9c7-d703eeb78d19,,default,COMPLETE,2016-11-21T18:25:58.171000000,anonymous,2016-11-18T12:11:02.0.2743878,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.6122964,-122.3276402,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,1e4b40727dc6a1dedc64b1345dbfb3f8.jpg,17.98,66,737314331567,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
6868ff4d-e869-4e96-acb4-8ce21ce080c4,,default,COMPLETE,2016-11-21T18:25:58.215000000,anonymous,2016-11-18T12:11:02.0.4895937,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.66359461,-122.3018085,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,a820e655249b90d9e3ed4a4e7acb4a55.jpg,16.98,43,737314331703,"[""large"",""single_site"",""street_front""]",DEFAULT,,
9cd0db5c-ed37-4a91-88b3-1965f04e0d0d,,default,COMPLETE,2016-11-21T18:25:58.245000000,anonymous,2016-11-18T12:11:02.0.6536757,"This traditional classic fit, natural rise pull-on...",,,47.6287313,-122.3704558,Cherokee Women's Workwear Scrubs Pull-On Pant [],image/jpg,f19eac02fb2d38c119712ae579e74adf.jpg,18.98,87,724841404017,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
1a578714-0cef-4916-b3f7-9eb0fe4cb7b6,,default,COMPLETE,2016-11-21T18:25:58.271000000,anonymous,2016-11-18T12:11:02.0.0078012,"Button front, cardigan warm-up with two patch pock...",,,47.69235642,-122.3569992,Cherokee Women's Workwear Scrubs Cardigan Warm-Up Jacket [],image/jpg,e86d3a761353478ca4c1d9c1044bd7a7.jpg,17.98,29,724841643546,"[""small"",""single_site"",""street_front""]",DEFAULT,,
4a36c6b2-7153-4f17-921f-243ccaaf4308,,default,COMPLETE,2016-11-21T18:25:58.304000000,anonymous,2016-11-18T12:11:02.0.2140869,"This traditional classic fit, elastic waist utilit...",,,47.60279206,-122.3075516,Cherokee Women's Workwear Scrubs Pull-On Cargo Pant [],image/jpg,49c1590b1f4e2ea1dc51027a18f6557f.jpg,16.98,27,724841411411,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
1b924e28-a4f2-42e7-b48a-9dc6ba42612d,,default,COMPLETE,2016-11-21T18:25:58.341000000,anonymous,2016-11-18T12:11:02.0.3777446,Never Say Never is known for its innovative floral...,,,47.64606983,-122.3909202,Cosabella Women's Never Say Never Prettie Underwire Bra [],image/jpg,e108a0029652d61883fa0ecbc31bb2e0.jpg,58.95,64,887981167140,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
fe0f492f-e428-4c2f-b762-567f9a0670d3,,default,COMPLETE,2016-11-21T18:25:58.377000000,anonymous,2016-11-18T12:11:02.0.8025238,Our basic 7 inch bike short offers the coverage yo...,,,47.64615047,-122.3015541,Danskin Women's Essentials Seven Inch Bike Short [],image/jpg,e5b8e793d36a28a349fbc17af478dbbf.jpg,17.98,65,043475429013,"[""large"",""single_site"",""street_front""]",DEFAULT,,
52a651e6-ffae-4f8c-8a62-f122f55ed0e3,,default,COMPLETE,2016-11-21T18:25:58.414000000,anonymous,2016-11-18T12:11:02.0.1249565,"A traditional classic fit, round neck snap front w...",,,47.63690785,-122.36991,Cherokee Women's Workwear Scrub Warm-Up Jacket [],image/jpg,e786b26731ce1624a4e5eb3a56fc15a2.jpg,17.98,45,716605695137,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
4ec939e1-a0e7-44a2-b615-4f1fb92a6cb1,,default,COMPLETE,2016-11-21T18:25:58.452000000,anonymous,2016-11-18T12:11:02.0.1131575,Package Includes 1 Adult Mouthguard. Your Choice o...,,,47.68098213,-122.3923236,SISU Mouth Guard 1.6 [],image/jpg,8e0a46eb28f842106aaeb9650a7aba38.jpg,24.99,67,175067209687,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
ba346f3d-f375-45e0-a860-8572118de32b,,default,COMPLETE,2016-11-21T18:25:58.488000000,anonymous,2016-11-18T12:11:02.0.9447093,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.68084529,-122.2939326,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,8b7cd988e397ae3e0b2b2d34f1e86f58.jpg,17.98,81,737314084630,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
04ae46bc-f086-4822-b580-92cb8d9b3c76,,default,COMPLETE,2016-11-21T18:25:58.519000000,anonymous,2016-11-18T12:11:02.0.3398393,"Specifications * Input Voltage: 100-240V, 50/60Hz ...",,,47.68218536,-122.347099,"MarsLG 5-Level Dimmable Touch Switch Flex Neck LED Desk Lamp 6 Watt, 2407WH",image/jpg,316a413462d3386d58c3bc923d39b550.jpg,15.98,91,609207163473,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
6eb02fa9-b8f5-4c3f-9da0-1d444bcdcbbd,,default,COMPLETE,2016-11-21T18:25:58.554000000,anonymous,2016-11-18T12:11:02.0.1315420,Get a tremendous value with the Natural Uniforms C...,,,47.6183915,-122.352089,Natural Uniforms Women's Contrast Trim Scrub Set [],image/jpg,d5f652570733c2c345fb2bd0f775d0d3.jpg,18.98,65,797734111736,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
06a58db7-fc67-4d85-98b9-e2bbf8c59e55,,default,COMPLETE,2016-11-21T18:25:58.586000000,anonymous,2016-11-18T12:11:02.0.6600532,"This traditional classic fit, natural rise pull-on...",,,47.66798861,-122.3030896,Cherokee Women's Workwear Scrubs Pull-On Pant [],image/jpg,6c950dfcb494d740368d989dde0b5406.jpg,18.98,22,724841403232,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
713ad185-54df-4f70-b282-cc2f080e609a,,default,COMPLETE,2016-11-21T18:25:58.619000000,anonymous,2016-11-18T12:11:02.0.4416346,gDiapers are redefining diapers by giving parents ...,,,47.60024941,-122.3071589,"gDiapers gPants, Genius Blue, Small []",image/jpg,f539a25e68f55f90cc7459bb67e465ef.jpg,16.98,86,816669010867,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
de701738-836d-4aa1-a236-2f857e031dcc,,default,COMPLETE,2016-11-21T18:25:58.667000000,anonymous,2016-11-18T12:11:02.0.5285357,About Jerzees We are a leading global company spec...,,,47.66511779,-122.3216726,Jerzees Men's Super Sweats Crew Neck Sweatshirt [],image/jpg,14cbd5c1a14955dfa8f9789f0067be47.jpg,15.97,92,885306015824,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
0e421feb-96fb-4a85-8cde-22412c6de5a3,,default,COMPLETE,2016-11-21T18:25:58.700000000,anonymous,2016-11-18T12:11:02.0.5893501,The Secret is Out. The Best Facial Cleansing Brush...,,,47.68909537,-122.3636183,Compatible Replacement Cashmere Cleanse Facial Brush Heads(2 Pack),image/jpg,b3dd1f057d9b7501403a0e3ed4d910b4.jpg,15.89,64,708191229483,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
9487b91a-21d6-4aeb-b9fa-4d299d64f487,,default,COMPLETE,2016-11-21T18:25:58.733000000,anonymous,2016-11-18T12:11:02.0.7543311,This vehicle specific SU fit Hook set is designed ...,,,47.61370064,-122.3281942,INNO SU Fit Hook Set [],image/jpg,d44b163988c8fa748d6b703be248f986.jpg,71.38,30,047998533196,"[""small"",""chain_store"",""street_front""]",DEFAULT,,
e9aa7270-2aa3-4d43-85e7-1880043f0e13,,default,COMPLETE,2016-11-21T18:25:58.778000000,anonymous,2016-11-18T12:11:02.0.6583760,Compatibility:Acer Aspire,,,47.59772134,-122.3464516,"Pwr+ 65W Extra Long 14 Ft AC-Adapter-Laptop-Charger for Acer-Aspire V5-V7-V3-R7-S3-E1-M5, 5532-5349-5750-5742-5250 5253 5733 5534 5336 5552 5560; TravelMate-B1-B113-P6-P645-P2-P4-X4 Cord",image/jpg,ec60e915225bf0007f052d396828d407.jpg,16.89,91,,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
c2ceb9e9-af7a-4bd0-b1cc-02adddfd38e2,,default,COMPLETE,2016-11-21T18:25:58.820000000,anonymous,2016-11-18T12:11:02.0.3082651,These Boxercraft Flannel Pants are comfortable and...,,,47.69925238,-122.3981649,Boxercraft Flannel Pants [],image/jpg,37b0032dfbc7874091feda2bcccd912e.jpg,20.0,48,638529780631,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
50e1247c-18b5-4d3d-9b1b-12a0a62330e1,,default,COMPLETE,2016-11-21T18:25:58.860000000,anonymous,2016-11-18T12:11:02.0.2865706,When you choose Energy Star approved Verilux Natur...,,,47.6490447,-122.2907698,"Verilux 13 Watt Natural Spectrum Spiral Compact Fluorescent Bulbs, 2 Count []",image/jpg,809180426ef2c1653b2ab593e9c2bcc3.jpg,13.94,45,768533051110,"[""small"",""single_site"",""street_front""]",DEFAULT,,
845f6174-bf14-4f43-a7db-027beffcd624,,default,COMPLETE,2016-11-21T18:25:58.894000000,anonymous,2016-11-18T12:11:02.0.3353413,This Betsey Johnson Underwire Bra is guaranteed au...,,,47.64103747,-122.3717574,Betsey Johnson Women's Stocking Stripe Lightly Lined Demi Bra [],image/jpg,43d641ea09e679bd553bed9957914f25.jpg,18.98,26,883770567160,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
09542756-73c0-446a-8ecf-7b6b210ccb94,,default,COMPLETE,2016-11-21T18:25:58.929000000,anonymous,2016-11-18T12:11:02.0.7468333,Green Lantern Hunter Green T-Shirt. Features the g...,,,47.65097443,-122.383747,Officially Licensed DC Comics Green Lantern T-Shirt [],image/jpg,c265999ab5fa8be7ec6a1ac36a659d98.jpg,19.21,81,609328352558,"[""small"",""single_site"",""street_front""]",DEFAULT,,
4e6ea2bc-cd52-4ef2-b4f3-5d56f5fda924,,default,COMPLETE,2016-11-21T18:25:58.958000000,anonymous,2016-11-18T12:11:02.0.2788220,Every Depo fan endures robust validation tests to ...,,,47.64016316,-122.3536666,Depo 335-55010-100 Radiator Fan Assembly,image/jpg,c11b743098fc3287837ed843381eba37.jpg,61.11,84,847457055739,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
dd4b01ca-2b80-4050-9d4f-57fcae5dabff,,default,COMPLETE,2016-11-21T18:25:59.050000000,anonymous,2016-11-18T12:11:02.0.2098401,MEASUREMENTS: Bust: 20.75 inchWaist: 32 inchShould...,,,47.69495795,-122.2567044,MONDAYSUIT Mens Two-Piece Slim-Fit Solid Two-Button Blazer Jacket & Trouser [],image/jpg,b67112d372c7042404156f52b02efa59.jpg,57.75,45,708131629496,"[""small"",""single_site"",""street_front""]",DEFAULT,,
695bcdac-b8ed-42f5-8e99-05228900d4b9,,default,COMPLETE,2016-11-21T18:25:59.085000000,anonymous,2016-11-18T12:11:02.0.8848243,"THANTH A Sophisicated collection for a Jaunty, Sty...",,,47.66396716,-122.3437112,Thanth Womens Comfy Tie Dyed Loose Tunic Top With Various Hem [],image/jpg,ecbb4add51dadda979ac76c683eb5b23.jpg,15.99,30,,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
8c25f10b-d197-44e5-a91f-493a0d064ebd,,default,COMPLETE,2016-11-21T18:25:59.132000000,anonymous,2016-11-18T12:11:02.0.4352366,"For 40 years, the Hanes Beefy-T T-Shirt has set th...",,,47.66630305,-122.3302025,Hanes Men's Short Sleeve Beefy-T (Pack of 2),image/jpg,03a2ce5b9b5779e9b55ab3071c3525bd.jpg,16.64,62,718088742568,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
aa3025ac-47c0-4841-9a83-edbb524e40e5,,default,COMPLETE,2016-11-21T18:25:59.195000000,anonymous,2016-11-18T12:11:02.0.7520240,Mevotech Front Lower Suspension Ball Joint MK8749,,,47.69480188,-122.3082178,Auto Extra Mevotech MK8749 Ball Joint,image/jpg,97aa285e014b4c7b58d502cb90010e52.jpg,19.32,29,669719480413,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
67a07697-32a4-470f-9e55-38b8ef43bf3e,,default,COMPLETE,2016-11-21T18:25:59.236000000,anonymous,2016-11-18T12:11:02.0.8452713,Doublju company services to customer qualified pro...,,,47.6099476,-122.3880031,Doublju Women Short Sleeve Round Neck Loose Fit Long Top [],image/jpg,b0f945bb8ab0ec95b96395e3f7d94687.jpg,17.85,43,,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
429ab276-ae8d-4813-b4e3-65408977c542,,default,COMPLETE,2016-11-21T18:25:59.266000000,anonymous,2016-11-18T12:11:02.0.0813014,Levi's provides denim jeans that are comfortable a...,,,47.67315222,-122.3738619,Levi's Boys' 505 Regular Fit Jean [],image/jpg,a3c6c8c68efd6b87d43bc97ae89ac7a3.jpg,24.0,44,009328418030,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
1373aa68-f5e2-4353-bf37-ccb16b96cffb,,default,COMPLETE,2016-11-21T18:25:59.303000000,anonymous,2016-11-18T12:11:02.0.8740400,"Misses dickies polar fleece is lightweight, warm a...",,,47.62273272,-122.2634057,Dickies Women's Polar Fleece Zip Jacket [],image/jpg,f57638f0f1720f66fa76631526782820.jpg,15.97,24,029311403560,"[""online""]",DEFAULT,,
3324c49f-a7c6-4dfe-b057-eebe56bba683,,default,COMPLETE,2016-11-21T18:25:59.340000000,anonymous,2016-11-18T12:11:02.0.2812462,SIZE:L Fits most/ 8-10 (US)/ 10-12(UK)SIZE:XL Fits...,,,47.62248089,-122.3050496,Surenow Plus Size Women Top High Waist Bikini Swimwear [],image/jpg,45fe640bb3614378410ce38e0b465cfb.jpg,17.98,22,889013552658,"[""medium"",""single_site"",""street_front""]",DEFAULT,,
f06ee2cc-28c1-4f24-a18b-4574cab7d0b0,,default,COMPLETE,2016-11-21T18:25:59.371000000,anonymous,2016-11-18T12:11:02.0.4929909,The Secret to Looking Good and Feeling Cool Don't ...,,,47.70776282,-122.3821327,90 Degree by Reflex Power Flex Yoga Pants - All Colors - XS - XL [],image/jpg,cd93120e315a10ced2826b9d3055508b.jpg,18.98,85,841287117261,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
20190976-6e7e-4f96-996a-345f3de7e5ce,,default,COMPLETE,2016-11-21T18:25:59.404000000,anonymous,2016-11-18T12:11:02.0.8304100,"1x1 rib with spandex, Set-in armholes, Double-need...",,,47.68378393,-122.3220604,Champion mens Double Dry Action Fleece Crew (S600),image/jpg,9f52698049573ef38fffa3da843e85fe.jpg,12.83,63,011919034369,"[""small"",""single_site"",""street_front""]",DEFAULT,,
7a3383b2-af4c-4ae3-801c-2bde96da64c5,,default,COMPLETE,2016-11-21T18:25:59.434000000,anonymous,2016-11-18T12:11:02.0.0462293,"Set of 3pcs Snowflower plunger Cutter, Food Grade ...",,,47.70869208,-122.3059776,"Longzang 3-Piece Decorating Fondant Embossing Tool Snow Flower Plunger Cake Cutter [1, White]",image/jpg,8d72861d71b1c9647998706562aec206.jpg,0.48,84,,"[""large"",""single_site"",""street_front""]",DEFAULT,,
c1f68567-5a73-411f-a709-f114323fa085,,default,COMPLETE,2016-11-21T18:25:59.469000000,anonymous,2016-11-18T12:11:02.0.5721549,"Made with super soft premium leather, these boots ...",,,47.65341715,-122.3682514,"TuffRider Women's Baroque Field Short Boots, Black, 95 Regular",image/jpg,bfc20ee8dabac077fc8c2568c1e543ae.jpg,152.94,85,845409094577,"[""small"",""single_site"",""in_mall""]",DEFAULT,,
a7fe0a2a-dd4e-4032-bc61-57787df4c943,,default,COMPLETE,2016-11-21T18:25:59.513000000,anonymous,2016-11-18T12:11:02.0.3324990,"Super versatile, insulated pant with stretch comfo...",,,47.72494396,-122.2980574,Salomon Women's Iceglory Pant [],image/jpg,a0d8b7d7afca75859f4225a9552c1439.jpg,174.52,67,887850268114,"[""large"",""single_site"",""street_front""]",DEFAULT,,
3b19f72e-f7c1-41c6-b29c-614b326bbcc9,,default,COMPLETE,2016-11-21T18:25:59.545000000,anonymous,2016-11-18T12:11:02.0.5331073,The Puri Collection by Sonneman features subtle el...,,,47.65318147,-122.3519688,"Sonneman 6001.13, Puri Large 1 Tier Chandelier Lighting, 6 Light, Satin Nickel [Satin Nickel]",image/jpg,b9da7a5add8ef4abf3a99eccba5351ae.jpg,1124.0,84,872681043214,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
9db4a15f-102c-410e-9958-70626c81e88d,,default,COMPLETE,2016-11-21T18:25:59.575000000,anonymous,2016-11-18T12:11:02.0.3948016,KabelDirekt 1 RCA Male to 2 RCA Male Cable - PRO S...,,,47.70281056,-122.2910688,KabelDirekt (10 feet) 1 x RCA Male to 2 x RCA Male Subwoofer / Y - RCA / Digital Audio Cable - PRO Series,image/jpg,4294fcd39be9ec73eb8f752b7a2ec5cb.jpg,9.99,82,799422538931,"[""small"",""single_site"",""in_mall""]",DEFAULT,,
6778b5a7-0ee9-4557-af6d-76a042b73cf3,,default,COMPLETE,2016-11-21T18:25:59.665000000,anonymous,2016-11-18T12:11:02.0.7530717,Nike Free Run + 2 NSW Men / Boys /SPORT GREY / SPO...,,,47.59944941,-122.3383651,Nike Men's Free Run+ 2 Wvn Running Shoe [],image/jpg,dba08791d87450873ed4c65880ad77e6.jpg,113.95,70,888507910073,"[""large"",""chain_store"",""street_front""]",DEFAULT,,
94663b66-bb7d-490c-a38a-8cbbf49e9ae2,,default,COMPLETE,2016-11-21T18:25:59.704000000,anonymous,2016-11-18T12:11:02.0.0023436,Intuos4/Cintiq21 (DTK2100) Classic Pen,,,47.63574152,-122.3323924,Wacom Kp300e2 Tablet Pen,image/jpg,419202dda391027f1271582b31d5e950.jpg,73.8,66,971478048231,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
59368129-a177-4c8e-9440-c7ded1c2201b,,default,COMPLETE,2016-11-21T18:25:59.736000000,anonymous,2016-11-18T12:11:02.0.0552977,TCX X-Street Waterproof Shoes C.F.S.Comfort Fit Sy...,,,47.64129992,-122.3550317,"TCX X-Street Waterproof Shoes - 8.5 US / 42 Euro/Blue [Blue, 8.5 US / 42 Euro]",image/jpg,956bf6aa2aa8ca83d28f6f3bba53790a.jpg,149.99,21,,"[""small"",""chain_store"",""street_front""]",DEFAULT,,
2dd34934-9181-4c54-b5b6-e15f0dbd2652,,default,COMPLETE,2016-11-21T18:25:59.772000000,anonymous,2016-11-18T12:11:02.0.9365092,This brand new picture frame is manufactured in th...,,,47.66613569,-122.3705697,"Craig Frames 527204 22 by 28-Inch Picture Frame, Ornate Composite Finish, Solid Wood Core, 2.15-Inch Wide, Antique White [527204 2.15"" Antique White, 22 x 28]",image/jpg,dec9dc479fcabcc688c4d75a12458e16.jpg,49.99,51,765293539629,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
3d04f06a-b2c3-4df7-a8cd-2ff3566b5a89,,default,COMPLETE,2016-11-21T18:25:59.805000000,anonymous,2016-11-18T12:11:02.0.1806110,Soft textile lining ensures an abrasion-free envir...,,,47.63174912,-122.2714443,dimmi Women's Adventure Fashion Sneaker [],image/jpg,896f3adf4884cd5e2208f4fac887997e.jpg,56.95,43,719424934890,"[""online""]",DEFAULT,,
70442f71-9ccb-42dc-85cd-42a66f5b84d3,,default,COMPLETE,2016-11-21T18:25:59.851000000,anonymous,2016-11-18T12:11:02.0.1300019,"Wrap baby securely for a safer, better sleep. Extr...",,,47.63408866,-122.3708011,"Summer Infant SwaddleMe Microfleece Adjustable Infant Wrap, Sage, Large [Large]",image/jpg,bd514b8a307c9030d62543466b26fdfa.jpg,10.3,83,700953210166,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
6e9f51bb-0dd3-4afa-a5ca-112715ab630b,,default,COMPLETE,2016-11-21T18:25:59.897000000,anonymous,2016-11-18T12:11:02.0.9363594,Deluxe Army Set - Product comes complete with: Shi...,,,47.68484261,-122.4014671,Military Officer Set Child Costume Small 4-6,image/jpg,6cc34651f43edc8f0097bb9b8fe9c7ca.jpg,24.0,43,086138900061,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
119f4433-0ee2-44c2-9990-398cb666f3cc,,default,COMPLETE,2016-11-21T18:25:59.935000000,anonymous,2016-11-18T12:11:02.0.1129237,The No Tubes Rim Strips with a presta valve and re...,,,47.67690284,-122.2830364,Stan's No Tubes Rim Strip PRESTA Valve [],image/jpg,2a8a4228cb63a8586a6a888ba386c661.jpg,17.13,87,183720000328,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
8b10a07c-9632-4ef8-8d42-69a398f28c01,,default,COMPLETE,2016-11-21T18:25:59.968000000,anonymous,2016-11-18T12:11:02.0.8869811,"Miracid, 4 LB, Nursery Select Plant Food, Speciall...",,,47.68359546,-122.3953156,Scotts Miracle Gro 102534 Plant Food 4 lb(1.81 kg),image/jpg,f42b2fa38e13dd4a02ad66c1e3e808c1.jpg,18.89,23,,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
4d2ffaab-f396-467c-9315-c498731f5a61,,default,COMPLETE,2016-11-21T18:26:00.001000000,anonymous,2016-11-18T12:11:02.0.1677980,A Junior fit top features multi-needle contrast to...,,,47.67464901,-122.3526818,Dickies Scrubs Women's Gen Flex Junior-Fit Contrast Stitch V-Neck Shirt [],image/jpg,a89b5b4c3159c11d636cc86b704b73e6.jpg,26.98,88,882778566632,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
ed9cd839-74c6-4f1e-9445-354117328c6a,,default,COMPLETE,2016-11-21T18:26:00.047000000,anonymous,2016-11-18T12:11:02.0.4344402,ACDelco Advantage Disc Brake Rotors provide reliab...,,,47.66385058,-122.2945092,ACDelco 18A407A Advantage Non-Coated Front Disc Brake Rotor,image/jpg,7656e7e327be65087c8ff6b9f76dd6e5.jpg,20.23,69,707773625385,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
f9bb3e46-300a-4637-8247-3f1ded06cf1c,,default,COMPLETE,2016-11-21T18:26:00.103000000,anonymous,2016-11-18T12:11:02.0.2280876,"Especially for fashionable full figures, an embroi...",,,47.63591921,-122.3485983,Glamorise Plus Size Embroidered Underwire Bra [],image/jpg,7788a9ee57ed7742bbc45e499c54fc2e.jpg,33.24,27,840468130808,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
c48d18e4-2f34-43d4-b9d1-e7a354c70299,,default,COMPLETE,2016-11-21T18:26:00.135000000,anonymous,2016-11-18T12:11:02.0.6291907,Levi's provides denim jeans that are comfortable a...,,,47.62590224,-122.3153954,Levi's Boys' 505 Regular Fit Jean [],image/jpg,72d5a8f9347561bd1f72549a76f9aab9.jpg,19.76,21,052176454736,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
c54e37e4-d05e-4d68-b7a8-d54f08f542c5,,default,COMPLETE,2016-11-21T18:26:00.172000000,anonymous,2016-11-18T12:11:02.0.1977626,A perennial favorite. Natural fit straight leg pan...,,,47.61406522,-122.3121685,Landau Women's 9502 Urbane Relaxed Drawstring Pant [],image/jpg,30bbf149f446c3b3d25ebab4aa1c92c3.jpg,12.0,47,708695505304,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
e9b82ed3-f45d-451b-ab69-962408fedbe5,,default,COMPLETE,2016-11-21T18:26:00.219000000,anonymous,2016-11-18T12:11:02.0.8107912,The Comfort Devotion collection redefines comfort...,,,47.68587116,-122.2622416,Maidenform Women's Comfort Devotion Embellished Demi Bra [],image/jpg,0f5b5fa2fb2e9de65c1b305016554626.jpg,17.95,69,014671324112,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
33235648-6b5b-4359-b99e-49426fde4de3,,default,COMPLETE,2016-11-21T18:26:00.250000000,anonymous,2016-11-18T12:11:02.0.9221853,"Kanu Surf, a surf and swim lifestyle brand, is wel...",,,47.66128863,-122.3080763,Kanu Surf Women's Marina Rashguard [],image/jpg,47ba0d3cc2653f179ab7c3671c9adcd7.jpg,19.0,81,,"[""small"",""single_site"",""street_front""]",DEFAULT,,
46849f55-a14c-4b4b-b111-0b4eea7911c5,,default,COMPLETE,2016-11-21T18:26:00.284000000,anonymous,2016-11-18T12:11:02.0.8793459,Zhu Zhu Pets Hamster Toy Prince Dashington,,,47.6351415,-122.2953671,Zhu Zhu Pets Prince Dashington,image/jpg,3894adde14b56301c36ed1601dc71f8f.jpg,19.88,47,,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
9e2ee2e0-9642-4085-8871-52f473196c41,,default,COMPLETE,2016-11-21T18:26:00.319000000,anonymous,2016-11-18T12:11:02.0.2778510,"It's crisp enough for workdays, comfortable enough...",,,47.61873408,-122.3488921,Hanes Men's ComfortSoft Piqu?? Polo [],image/jpg,ce74954cf9907453242aac0f0666d7f6.jpg,10.11,89,766369207572,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
